timestamp,relativeHumidity,airTemp,rainfall,speedWind,dirWind,radiationSolar,rawSolarValue,fluxSolar
2023-07-07 04:00,99.6,14.78,0,0,136.3,-0.135,-0.005,-0.0001218
2023-07-07 04:15,99.7,14.75,0,0,136.3,-0.138,-0.005,-0.0001239
2023-07-07 04:30,99.7,14.78,0.762,0,136.3,-0.187,-0.007,-0.000168
2023-07-07 04:45,99.7,14.71,0.254,0,132.1,-0.153,-0.006,-0.000138
2023-07-07 05:00,99.6,14.59,0,0,132.1,-0.125,-0.005,-0.0001125
2023-07-07 05:15,99.7,14.51,0,0,132.1,-0.147,-0.006,-0.000132
2023-07-07 05:30,99.7,14.5,0.508,0,132.2,-0.202,-0.008,-0.0001821
2023-07-07 05:45,99.7,14.46,0,0,132.1,0.799,0.031,0.0007188
2023-07-07 06:00,99.5,14.26,0,0,132.1,2.61,0.101,0.0023493
2023-07-07 06:15,99.6,14.17,0,0,132.1,12.64,0.487,0.0113739
2023-07-07 06:30,99.8,14.2,0,0,130.3,27.23,1.05,0.0245109
2023-07-07 06:45,99.9,14.38,0,0,54.43,53.91,2.078,0.0485208
2023-07-07 07:00,100,14.46,0,0,119,72.29,2.787,0.0650595
2023-07-07 07:15,100,14.7,0,0,119.1,89.1,3.434,0.0801642
2023-07-07 07:30,100,14.88,0,0,119.1,72.97,2.813,0.0656718
2023-07-07 07:45,99.9,14.79,0,0,119.1,79.44,3.063,0.0714999
2023-07-07 08:00,99.7,14.78,0,0,119,84.1,3.244,0.0757266
2023-07-07 08:15,99.7,15.11,0,0,119,129.4,4.99,0.1164945
2023-07-07 08:30,99.2,15.18,0,0,117.9,189.6,7.308,0.1706193
2023-07-07 08:45,96.6,15.74,0,0.073,129,273.1,10.53,0.2458149
2023-07-07 09:00,91.2,16.5,0,0.17,157.2,256,9.87,0.230358
2023-07-07 09:15,88.3,16.87,0,0.307,212.4,273.5,10.54,0.2461719
2023-07-07 09:30,89.9,17.03,0,0.293,52.55,281.2,10.84,0.2530596
2023-07-07 09:45,89.5,17.68,0,0.071,89,284.9,10.98,0.2564235
2023-07-07 10:00,87.6,17.93,0,0.365,53.05,251.1,9.68,0.2259849
2023-07-07 10:15,88,18.19,0,0.489,83.6,490.1,18.89,0.4410702
2023-07-07 10:30,80.5,19.22,0,0.392,55.97,462.2,17.82,0.4159587
2023-07-07 10:45,78.85,19.6,0,0.741,134.1,587.8,22.66,0.5290554
2023-07-07 11:00,76.79,19.88,0,1.833,203.4,529.9,20.43,0.4769538
2023-07-07 11:15,80.9,19.36,0,1.648,136.6,267.4,10.31,0.2406834
2023-07-07 11:30,86.6,18.46,0,1.956,210.2,362.9,13.99,0.3266445
2023-07-07 11:45,84.5,18.75,0,1.16,131.1,340,13.11,0.3060264
2023-07-07 12:00,87.3,18.25,0.254,1.153,177.3,285.8,11.02,0.2571888
2023-07-07 12:15,93.5,17.58,0.508,1.256,126.8,410.9,15.84,0.3698013
2023-07-07 12:30,85.1,18.17,0.254,1.268,141.4,868,33.46,0.7811241
2023-07-07 12:45,85.1,19.27,0,1.833,120.4,698.1,26.91,0.6283167
2023-07-07 13:00,79.94,19.88,0,1.059,21.07,615.1,23.71,0.5536347
2023-07-07 13:15,75.16,21.66,0,0.963,35.01,895,34.52,0.8057841
2023-07-07 13:30,75.71,21.35,0,0.802,225.8,434.9,16.76,0.391377
2023-07-07 13:45,72.9,20.58,0,1.093,94.9,724.9,27.95,0.6523878
2023-07-07 14:00,72.64,21.41,0,1.149,145.7,661.5,25.5,0.5953224
2023-07-07 14:15,71.22,21.15,0,1.062,127.4,581.1,22.4,0.5229768
2023-07-07 14:30,73.64,21.14,0,0.971,34.71,379.9,14.65,0.3419448
2023-07-07 14:45,74.56,20.75,0,1.407,147.1,675.7,26.05,0.6081387
2023-07-07 15:00,71.05,21.84,0,1.255,227.8,662.3,25.53,0.5960355
2023-07-07 15:15,75.92,20.85,0,1.516,128.2,211.4,8.15,0.1902531
2023-07-07 15:30,76.28,20.49,0,1.599,79.19,293.6,11.32,0.2642193
2023-07-07 15:45,76.51,20.73,0,1.412,191.3,383.2,14.77,0.3448671
2023-07-07 16:00,77.04,20.49,0,1.796,166,463.4,17.87,0.4170579
2023-07-07 16:15,75.95,20.58,0,1.682,124.8,420.3,16.2,0.3782403
2023-07-07 16:30,79.09,20.12,0,1.838,155.3,229.6,8.85,0.2066421
2023-07-07 16:45,81.5,20.04,0,2.278,96.2,373.8,14.41,0.3364473
2023-07-07 17:00,82.4,19.91,0,1.693,134.9,264.6,10.2,0.2381664
2023-07-07 17:15,85.1,19.13,0,1.296,108.9,110.4,4.257,0.099369
2023-07-07 17:30,87.5,18.19,0,1.8,79.57,61.45,2.369,0.0553008
2023-07-07 17:45,90.3,17.83,0,1.373,217.5,39.12,1.508,0.035208
2023-07-07 18:00,91.7,17.55,0,1.209,150.9,23.88,0.921,0.0214878
2023-07-07 18:15,92.3,17.25,0,1.113,182.4,6.618,0.255,0.0059565
2023-07-07 18:30,93,16.82,0,0.691,149,0.393,0.015,0.0003537
2023-07-07 18:45,93.8,16.51,0,0.633,174.3,-0.661,-0.025,-0.0005949
2023-07-07 19:00,94.4,16.47,0,0.627,48.82,-0.617,-0.024,-0.0005556
2023-07-07 19:15,95.8,16.23,0,0.208,148.7,-0.451,-0.017,-0.0004059
2023-07-07 19:30,96.1,16.09,0,0.149,38.41,-0.535,-0.021,-0.0004812
2023-07-07 19:45,95.9,15.99,0,0.071,49.77,-0.482,-0.019,-0.0004335
2023-07-07 20:00,96.5,15.68,0,0,75.57,-0.268,-0.011,-0.0002412
2023-07-07 20:15,98.1,15.78,0,0,156.4,-0.065,-0.002,-5.82E-05
2023-07-07 20:30,98.1,16.06,0,0.152,85.7,-0.095,-0.004,-8.55E-05
2023-07-07 20:45,97.3,15.88,1.27,0.603,204.8,-0.122,-0.005,-0.0001101
2023-07-07 21:00,97.2,15.69,0.254,0,204.7,-0.219,-0.008,-0.0001971
2023-07-07 21:15,97.6,15.54,0,0.179,188.7,-0.114,-0.004,-0.0001029
2023-07-07 21:30,97.8,15.55,4.572,0.115,198.7,-0.074,-0.003,-6.63E-05
2023-07-07 21:45,98.2,15.37,9.4,0.373,138.5,-0.067,-0.002,-6.03E-05
2023-07-07 22:00,98.5,15.35,1.778,0,138.5,-0.175,-0.007,-0.0001575
2023-07-07 22:15,98.7,15.2,0,0,136.9,-0.179,-0.007,-0.0001611
2023-07-07 22:30,98.7,15.24,0,0,136.9,-0.218,-0.009,-0.0001959
2023-07-07 22:45,98.9,15.14,0,0,136.9,-0.095,-0.004,-8.58E-05
2023-07-07 23:00,99,15.22,0,0,136.9,-0.072,-0.003,-6.48E-05
2023-07-07 23:15,99,15.21,0.254,0.278,190.2,-0.096,-0.004,-8.67E-05
2023-07-07 23:30,97.4,14.9,0,0.41,182.4,-0.246,-0.009,-0.0002217
2023-07-07 23:45,95.9,14.62,0,0.266,222.2,-0.193,-0.007,-0.0001737
2023-07-08 00:00,97,14.44,0,0,222.2,-0.308,-0.012,-0.0002769
2023-07-08 00:15,97.7,14.39,0,0.078,18.08,-0.127,-0.005,-0.0001146
2023-07-08 00:30,98.2,14.33,0,0,18.09,-0.178,-0.007,-0.0001602
2023-07-08 00:45,98.4,14.34,0.254,0,18.04,-0.117,-0.005,-0.0001056
2023-07-08 01:00,98.7,14.4,0.254,0,28.64,-0.21,-0.008,-0.000189
2023-07-08 01:15,98.9,14.49,0.254,0,0,-0.2,-0.008,-0.0001797
2023-07-08 01:30,99.1,14.48,0.762,0.071,349.8,-0.169,-0.007,-0.0001521
2023-07-08 01:45,99.1,14.42,0.254,0.078,35.81,-0.226,-0.009,-0.0002031
2023-07-08 02:00,99.2,14.42,0,0.183,214.2,-0.178,-0.007,-0.0001599
2023-07-08 02:15,99.2,14.39,0.254,0,214.2,-0.153,-0.006,-0.000138
2023-07-08 02:30,99.4,14.43,0.508,0,163.1,-0.146,-0.006,-0.0001311
2023-07-08 02:45,99.5,14.52,0.762,0,228.4,-0.169,-0.006,-0.0001518
2023-07-08 03:00,99.5,14.52,0.508,0.309,338.9,-0.171,-0.006,-0.0001542
2023-07-08 03:15,99.5,14.51,1.27,0,310.7,-0.18,-0.007,-0.0001623
2023-07-08 03:30,99.5,14.43,0.762,0,310.7,-0.178,-0.007,-0.0001602
2023-07-08 03:45,99.5,14.35,1.016,0.166,1.401,-0.166,-0.006,-0.0001494
2023-07-08 04:00,99.4,14.09,0.508,0.428,131.6,-0.277,-0.011,-0.0002493
2023-07-08 04:15,99.4,13.93,0,0,131.6,-0.238,-0.009,-0.0002145
2023-07-08 04:30,99.5,13.95,0,0,131.6,-0.172,-0.007,-0.0001545
2023-07-08 04:45,99.6,13.96,0,0.134,190.8,-0.187,-0.007,-0.000168
2023-07-08 05:00,99.6,14.01,0,0.078,11.33,-0.147,-0.005,-0.000132
2023-07-08 05:15,99.6,13.98,0.254,0,11.32,-0.176,-0.007,-0.0001587
2023-07-08 05:30,99.7,13.99,0,0,11.09,-0.098,-0.004,-8.79E-05
2023-07-08 05:45,99.8,14.05,0.254,0.08,213.9,-0.081,-0.003,-7.32E-05
2023-07-08 06:00,99.8,14.07,0,0,195.1,0.459,0.017,0.0004128
2023-07-08 06:15,99.8,14.06,0,0,198.8,1.912,0.074,0.0017211
2023-07-08 06:30,99.8,14.05,0.254,0,168,6.601,0.254,0.0059406
2023-07-08 06:45,99.9,14.13,0,0.148,148.3,13.82,0.533,0.0124419
2023-07-08 07:00,99.9,14.2,0,0,148.3,18.16,0.7,0.0163473
2023-07-08 07:15,99.9,14.31,0,0,148,31.24,1.204,0.0281184
2023-07-08 07:30,100,14.46,0,0,148,46.38,1.788,0.0417444
2023-07-08 07:45,100,14.51,0,0,0.026,48.03,1.852,0.0432249
2023-07-08 08:00,100,14.75,0,0,351.5,66.74,2.573,0.0600663
2023-07-08 08:15,100,14.95,0,0,339.2,112.4,4.332,0.1011336
2023-07-08 08:30,100,15.37,0,0.11,135.5,167.1,6.443,0.1504107
2023-07-08 08:45,100,15.64,0,0.163,262.8,265,10.21,0.238464
2023-07-08 09:00,99,15.79,0,0,296.9,380.9,14.69,0.3428505
2023-07-08 09:15,93.5,16.61,0,0,273.3,381.4,14.71,0.3433047
2023-07-08 09:30,90.1,17.37,0,0.073,269.3,354.3,13.66,0.3188682
2023-07-08 09:45,89.8,18.71,0,0.164,153.5,657.3,25.34,0.5916129
2023-07-08 10:00,83.7,19.39,0,0.189,131.3,780.5,30.09,0.7024197
2023-07-08 10:15,78.75,20.62,0,0.263,58.78,823,31.74,0.7408767
2023-07-08 10:30,76.88,20.42,0,0.777,171,504.8,19.46,0.4543344
2023-07-08 10:45,72.6,20.29,0,0.695,93.5,790.7,30.48,0.7116289
2023-07-08 11:00,71.09,21.45,0,1.068,135.7,950,36.63,0.8552316
2023-07-08 11:15,70.69,21.32,0,1.118,301.1,763.1,29.42,0.6867912
2023-07-08 11:30,69.62,21.88,0,1.033,103,718.4,27.7,0.6465981
2023-07-08 11:45,68.57,21.42,0,0.991,127.9,820,31.62,0.73827
2023-07-08 12:00,72.41,21.88,0,1.018,277.4,696.3,26.84,0.6266817
2023-07-08 12:15,77.09,21.89,0,1.143,145,1068,41.17,0.9611635
2023-07-08 12:30,72.86,21.91,0,1.597,111.7,958,36.92,0.8618781
2023-07-08 12:45,62.72,22.48,0,0.882,322.5,1091,42.06,0.9819058
2023-07-08 13:00,62.84,23.21,0,0.374,245.7,879,33.9,0.7914624
2023-07-08 13:15,61.64,23.4,0,0.682,233.8,895,34.5,0.8053041
2023-07-08 13:30,59.91,24.04,0,0.499,339.5,952,36.69,0.8565639
2023-07-08 13:45,63.51,23.24,0,0.743,286.6,621.5,23.96,0.5593155
2023-07-08 14:00,62.55,23.3,0,0.411,337.1,728.2,28.07,0.6553749
2023-07-08 14:15,63.94,23.8,0,0.39,329.7,769.7,29.67,0.6926919
2023-07-08 14:30,62.79,23.59,0,0.316,229.8,375.1,14.46,0.3375759
2023-07-08 14:45,60.82,23.29,0,0.306,341.6,620.2,23.91,0.5581884
2023-07-08 15:00,58.45,23.29,0,0.86,147.9,891,34.35,0.8020074
2023-07-08 15:15,62.02,23.09,0,0.642,306.1,575.1,22.17,0.5176185
2023-07-08 15:30,64.68,22.92,0,0.639,132.6,678.5,26.16,0.6106818
2023-07-08 15:45,57.2,22.89,0,0.969,189.9,653.6,25.2,0.5882721
2023-07-08 16:00,64.68,23.73,0,0.693,292,633.5,24.42,0.5701212
2023-07-08 16:15,75.54,21.79,0,1.867,95.3,180.5,6.96,0.162477
2023-07-08 16:30,79.58,20.12,0,1.254,152.2,80.5,3.104,0.0724671
2023-07-08 16:45,78.18,20.1,0,1.82,170.3,297.2,11.46,0.26745
2023-07-08 17:00,81.6,19.8,0,1.683,108.6,97.3,3.751,0.0875784
2023-07-08 17:15,81.4,19.31,0,1.318,140.7,77.16,2.975,0.0694461
2023-07-08 17:30,86.7,17.84,0.508,2.11,80.3,38.28,1.476,0.0344553
2023-07-08 17:45,91.4,16.22,0.254,0.963,135.2,14.26,0.55,0.0128364
2023-07-08 18:00,94.7,16.02,0,0.268,127.5,6.472,0.249,0.0058245
2023-07-08 18:15,95.5,16.03,0,0.148,131.1,3.859,0.149,0.0034728
2023-07-08 18:30,96.1,16.01,0,0,121.5,0.472,0.018,0.0004245
2023-07-08 18:45,95.6,16.01,0,0.506,153.2,-0.272,-0.011,-0.0002448
2023-07-08 19:00,95.9,16.01,0,0.126,147.9,-0.33,-0.013,-0.0002967
2023-07-08 19:15,96.5,15.93,0.508,0.271,147,-0.359,-0.014,-0.0003234
2023-07-08 19:30,96.6,16.05,0,0.083,174.6,-0.182,-0.007,-0.0001635
2023-07-08 19:45,96.7,16,0,0.277,165,-0.396,-0.015,-0.0003561
2023-07-08 20:00,96.4,16.01,0,0.278,197.3,-0.488,-0.019,-0.0004392
2023-07-08 20:15,96.6,15.95,0,0.079,200.2,-0.327,-0.012,-0.0002946
2023-07-08 20:30,97,15.83,0,0,198.5,-0.253,-0.01,-0.0002274
2023-07-08 20:45,97.5,15.68,0,0,198.5,-0.284,-0.011,-0.0002553
2023-07-08 21:00,97.7,15.58,0,0,198.5,-0.29,-0.011,-0.0002607
2023-07-08 21:15,98,15.58,0,0,193.6,-0.256,-0.01,-0.0002307
2023-07-08 21:30,98.3,15.65,0,0,140.7,-0.293,-0.011,-0.0002634
2023-07-08 21:45,98.1,15.62,0,0,140.8,-0.347,-0.013,-0.000312
2023-07-08 22:00,98.1,15.47,0,0,140.8,-0.314,-0.012,-0.0002829
2023-07-08 22:15,98.2,15.4,0,0,140.8,-0.412,-0.016,-0.0003711
2023-07-08 22:30,98.2,15.15,0,0,140.8,-0.439,-0.017,-0.0003954
2023-07-08 22:45,98.2,14.95,0,0,140.8,-0.417,-0.016,-0.0003756
2023-07-08 23:00,98.2,14.72,0,0,140.8,-0.406,-0.015,-0.0003651
2023-07-08 23:15,98.8,14.74,0,0,140.8,-0.356,-0.014,-0.0003201
2023-07-08 23:30,99.1,14.77,0,0,140.8,-0.159,-0.006,-0.0001428
2023-07-08 23:45,99.1,14.64,0,0,140.8,-0.138,-0.005,-0.0001242
2023-07-09 00:00,99.3,14.77,0,0,140.8,-0.17,-0.006,-0.000153
2023-07-09 00:15,99.2,14.56,0,0,127.9,-0.204,-0.008,-0.0001833
2023-07-09 00:30,99.3,14.58,0,0.071,151.1,-0.282,-0.011,-0.0002541
2023-07-09 00:45,99.5,14.54,0,0.252,148.9,-0.312,-0.012,-0.0002805
2023-07-09 01:00,99.5,14.44,0,0,153.7,-0.312,-0.012,-0.0002805
2023-07-09 01:15,99.6,14.41,0,0,153.7,-0.128,-0.005,-0.0001149
2023-07-09 01:30,99.6,14.44,0,0,153.7,-0.06,-0.003,-5.37E-05
2023-07-09 01:45,99.8,14.58,0,0,147.4,-0.245,-0.009,-0.0002205
2023-07-09 02:00,99.8,14.56,0,0,147.4,-0.125,-0.005,-0.0001125
2023-07-09 02:15,99.7,14.57,0,0,147.5,-0.165,-0.006,-0.0001485
2023-07-09 02:30,99.7,14.4,0,0.118,209.7,-0.335,-0.013,-0.0003015
2023-07-09 02:45,99.7,14.35,0,0,209.7,-0.126,-0.005,-0.0001134
2023-07-09 03:00,99.7,14.42,0,0,209.7,-0.117,-0.004,-0.0001056
2023-07-09 03:15,99.7,14.4,0,0,293.3,-0.271,-0.01,-0.0002436
2023-07-09 03:30,99.7,14.38,0,0,327.4,-0.124,-0.005,-0.0001113
2023-07-09 03:45,99.7,14.35,0,0,339.1,-0.39,-0.015,-0.0003513
2023-07-09 04:00,99.6,14.16,0,0.071,345.1,-0.317,-0.012,-0.0002853
2023-07-09 04:15,99.6,14.08,0,0,19.88,-0.267,-0.01,-0.00024
2023-07-09 04:30,99.6,13.99,0,0,11.88,-0.439,-0.017,-0.0003954
2023-07-09 04:45,99.6,13.77,0,0,345.8,-0.374,-0.014,-0.0003363
2023-07-09 05:00,99.7,13.72,0,0.098,213.4,-0.089,-0.003,-8.01E-05
2023-07-09 05:15,99.9,13.91,0,0,214.2,-0.063,-0.002,-5.70E-05
2023-07-09 05:30,99.9,13.81,0,0,214.2,-0.153,-0.006,-0.000138
2023-07-09 05:45,99.9,13.79,0,0,214.2,0.969,0.037,0.0008718
2023-07-09 06:00,100,13.81,0,0,214.2,4.007,0.154,0.003606
2023-07-09 06:15,99.9,13.75,0,0,176.6,16.31,0.629,0.0146754
2023-07-09 06:30,99.9,13.68,0,0,176.7,33.79,1.303,0.0304155
2023-07-09 06:45,100,13.91,0,0,180.3,44.84,1.729,0.0403599
2023-07-09 07:00,99.9,13.72,0,0,188.5,55.68,2.147,0.0501162
2023-07-09 07:15,100,13.8,0,0,183.6,80.1,3.086,0.072048
2023-07-09 07:30,100,13.98,0,0.124,42.1,120.2,4.634,0.1081767
2023-07-09 07:45,100,13.99,0,0.228,316,163.6,6.309,0.1472751
2023-07-09 08:00,100,14.22,0,0.071,317.2,151.1,5.824,0.1359681
2023-07-09 08:15,100,15.1,0,0.121,180.5,370.9,14.3,0.3337791
2023-07-09 08:30,99,16.1,0,0,230.4,347.4,13.39,0.3126321
2023-07-09 08:45,87.9,17.31,0,0.358,177.1,497.2,19.17,0.4474629
2023-07-09 09:00,82.8,19,0,0.498,143,646.8,24.94,0.5821404
2023-07-09 09:15,81.8,19.48,0,0.467,318.9,572.5,22.07,0.5152314
2023-07-09 09:30,76.99,19.74,0,0.412,328.9,602.4,23.22,0.5421333
2023-07-09 09:45,75.43,19.57,0,0.307,228.7,408.5,15.75,0.3676407
2023-07-09 10:00,78.39,19.64,0,0.728,199.6,454.3,17.52,0.4089018
2023-07-09 10:15,67.27,21.12,0,0.804,154.7,937,36.12,0.8432232
2023-07-09 10:30,69.94,21.33,0,1.148,338.4,960,37,0.8637969
2023-07-09 10:45,62.41,22.4,0,0.777,5.236,990,38.16,0.8907582
2023-07-09 11:00,65.06,22.38,0,1.443,105.7,969,37.34,0.8716611
2023-07-09 11:15,60.34,22.88,0,0.655,218.6,1027,39.58,0.9238983
2023-07-09 11:30,58.01,23.52,0,1.023,121.7,952,36.69,0.8566278
2023-07-09 11:45,60.61,23.5,0,1.001,272.4,961,37.05,0.8648571
2023-07-09 12:00,60.53,23.62,0,0.942,138.9,911,35.14,0.8202813
2023-07-09 12:15,62.73,23.57,0,1.194,348.2,785.9,30.3,0.7072851
2023-07-09 12:30,58.06,23.61,0,0.869,23.17,1017,39.2,0.915165
2023-07-09 12:45,63.97,24.18,0,0.817,14.86,1102,42.48,0.991581
2023-07-09 13:00,59.1,24.2,0,0.743,267.8,1044,40.25,0.9396132
2023-07-09 13:15,62.54,23.97,0,0.695,61.95,711,27.41,0.6398658
2023-07-09 13:30,61.51,23.75,0,0.867,112.7,981,37.82,0.8829588
2023-07-09 13:45,61.33,23.29,0,1.116,150.9,375,14.46,0.3374994
2023-07-09 14:00,57.47,23.45,0,0.706,118.5,930,35.84,0.8366784
2023-07-09 14:15,61.05,23.97,0,0.634,350.9,868,33.46,0.7810251
2023-07-09 14:30,55.85,23.91,0,0.618,252.6,680.7,26.24,0.6126231
2023-07-09 14:45,58.93,23.28,0,0.932,57.84,805,31.03,0.7243341
2023-07-09 15:00,60.96,23.59,0,0.563,6.522,743.5,28.67,0.6691923
2023-07-09 15:15,56.21,23.79,0,0.628,1.244,696.5,26.85,0.6268749
2023-07-09 15:30,55.46,23.78,0,0.413,345.4,637.2,24.56,0.5734647
2023-07-09 15:45,58.32,23.63,0,0.525,326.9,581.4,22.41,0.5232219
2023-07-09 16:00,53.99,23.46,0,0.48,237.5,528.6,20.38,0.4757088
2023-07-09 16:15,55.43,23.03,0,0.427,0.036,471.6,18.18,0.4244166
2023-07-09 16:30,56.75,22.96,0,0.393,40.13,413.4,15.94,0.3720786
2023-07-09 16:45,57.19,22.48,0,0.571,342.9,354.9,13.68,0.3194073
2023-07-09 17:00,60.48,22.13,0,0.433,317.7,295.9,11.41,0.2662716
2023-07-09 17:15,64.92,21.39,0,0.811,117.3,238.6,9.2,0.2147109
2023-07-09 17:30,65.28,21.16,0,0.205,196.4,137.8,5.311,0.1239864
2023-07-09 17:45,69.25,20.04,0,0.408,139.6,24.27,0.936,0.0218403
2023-07-09 18:00,71.93,19.27,0,0.237,88.5,15.06,0.58,0.0135519
2023-07-09 18:15,71.76,18.61,0,0.173,0.064,5.284,0.204,0.0047553
2023-07-09 18:30,73.62,18.01,0,0,2.568,0.781,0.03,0.0007029
2023-07-09 18:45,75.81,17.6,0,0.081,127.9,-0.764,-0.03,-0.0006876
2023-07-09 19:00,79.57,17.1,0,0,24.73,-0.959,-0.037,-0.0008628
2023-07-09 19:15,81.9,16.16,0,0,24.7,-0.94,-0.036,-0.0008463
2023-07-09 19:30,85.4,15.66,0,0,24.66,-0.886,-0.034,-0.0007977
2023-07-09 19:45,87.9,14.91,0,0,24.67,-1.033,-0.04,-0.00093
2023-07-09 20:00,91,14.27,0,0,24.68,-0.885,-0.034,-0.0007965
2023-07-09 20:15,91.5,14.02,0,0,24.69,-0.798,-0.031,-0.0007179
2023-07-09 20:30,91.9,13.88,0,0,24.68,-0.676,-0.026,-0.0006087
2023-07-09 20:45,93.5,13.6,0,0,24.71,-0.629,-0.024,-0.0005658
2023-07-09 21:00,94.5,13.41,0,0,24.7,-0.408,-0.016,-0.0003675
2023-07-09 21:15,94.3,13.33,0,0,33.62,-0.554,-0.022,-0.0004986
2023-07-09 21:30,95.6,13.17,0,0,33.64,-0.545,-0.021,-0.0004905
2023-07-09 21:45,95.2,13.08,0,0,33.63,-0.542,-0.021,-0.0004881
2023-07-09 22:00,96.8,12.9,0,0,33.63,-0.504,-0.02,-0.0004536
2023-07-09 22:15,97.2,12.72,0,0,33.59,-0.468,-0.018,-0.0004209
2023-07-09 22:30,97.1,12.73,0,0,31.03,-0.363,-0.014,-0.0003267
2023-07-09 22:45,97.1,12.54,0,0,31.02,-0.59,-0.023,-0.000531
2023-07-09 23:00,98.2,12.7,0,0,31.02,-0.441,-0.017,-0.0003966
2023-07-09 23:15,97.5,12.5,0,0,31.01,-0.576,-0.022,-0.0005181
2023-07-09 23:30,98,12.42,0,0,31.01,-0.537,-0.021,-0.0004836
2023-07-09 23:45,98.5,12.49,0,0,17.49,-0.398,-0.015,-0.0003582
2023-07-10 00:00,98.6,12.65,0,0,15.58,-0.389,-0.015,-0.0003501
2023-07-10 00:15,98.2,12.36,0,0,15.64,-0.513,-0.02,-0.0004614
2023-07-10 00:30,98.8,12.27,0,0,15.63,-0.171,-0.007,-0.0001539
2023-07-10 00:45,98.9,12.51,0,0,20.01,-0.266,-0.01,-0.0002391
2023-07-10 01:00,98.9,12.52,0,0,17.85,-0.487,-0.019,-0.0004383
2023-07-10 01:15,98.8,12.14,0,0,17.82,-0.482,-0.019,-0.0004338
2023-07-10 01:30,98.8,12.07,0,0,17.95,-0.533,-0.02,-0.00048
2023-07-10 01:45,98.8,11.88,0,0,17.92,-0.626,-0.024,-0.0005637
2023-07-10 02:00,99,11.9,0,0,17.95,-0.434,-0.017,-0.0003909
2023-07-10 02:15,99.1,11.69,0,0,17.94,-0.465,-0.018,-0.0004185
2023-07-10 02:30,99.1,11.41,0,0,17.92,-0.441,-0.017,-0.0003966
2023-07-10 02:45,99.4,11.63,0,0,17.92,-0.15,-0.006,-0.0001353
2023-07-10 03:00,99.5,11.6,0,0,17.92,-0.179,-0.007,-0.0001614
2023-07-10 03:15,99.6,11.65,0,0,17.91,-0.2,-0.008,-0.0001797
2023-07-10 03:30,99.5,11.58,0,0,17.93,-0.306,-0.012,-0.0002757
2023-07-10 03:45,99.6,11.58,0,0,17.92,-0.143,-0.006,-0.0001287
2023-07-10 04:00,99.7,11.68,0,0,17.92,-0.269,-0.01,-0.0002424
2023-07-10 04:15,99.6,11.59,0,0,17.9,-0.206,-0.008,-0.0001854
2023-07-10 04:30,99.8,11.81,0,0,17.91,-0.291,-0.011,-0.0002619
2023-07-10 04:45,99.6,11.48,0,0,17.9,-0.513,-0.02,-0.0004617
2023-07-10 05:00,99.8,11.49,0,0,14.59,-0.418,-0.016,-0.0003759
2023-07-10 05:15,99.6,11.25,0,0,14.58,-0.288,-0.011,-0.0002595
2023-07-10 05:30,99.7,11.14,0,0,14.56,-0.224,-0.009,-0.0002019
2023-07-10 05:45,100,11.39,0,0,14.06,0.785,0.03,0.0007062
2023-07-10 06:00,100,11.43,0,0,14.27,5.624,0.217,0.0050613
2023-07-10 06:15,100,11.61,0,0,47.63,19.29,0.744,0.0173586
2023-07-10 06:30,100,12.01,0,0.174,135.3,45.34,1.748,0.0408027
2023-07-10 06:45,100,12.37,0,0,167.1,70.03,2.7,0.0630315
2023-07-10 07:00,100,12.63,0,0,301.6,78.66,3.033,0.0707925
2023-07-10 07:15,100,12.89,0,0,326.3,114.3,4.407,0.1028823
2023-07-10 07:30,100,13.58,0,0,151,209.7,8.09,0.1887432
2023-07-10 07:45,100,14.48,0,0.08,339.7,238.2,9.18,0.2144106
2023-07-10 08:00,100,14.24,0,0.072,165.4,191.1,7.368,0.1720014
2023-07-10 08:15,100,14.77,0,0.345,51.5,281.7,10.86,0.2535141
2023-07-10 08:30,100,15.43,0,0.093,154.9,417,16.08,0.3752964
2023-07-10 08:45,93,16.98,0,0.315,145.2,551.1,21.24,0.4959477
2023-07-10 09:00,82.5,18.82,0,0.6,279.4,608,23.44,0.5472072
2023-07-10 09:15,68.05,20.56,0,0.719,321.9,541.6,20.88,0.4874469
2023-07-10 09:30,68,21.13,0,1.433,268,744.9,28.72,0.6703668
2023-07-10 09:45,67.36,21.4,0,0.482,263.7,484.1,18.66,0.4356771
2023-07-10 10:00,69.29,21.45,0,0.384,216.4,479,18.47,0.4311177
2023-07-10 10:15,65.48,21.4,0,0.509,337,775.4,29.89,0.6978462
2023-07-10 10:30,64.07,21.74,0,0.462,65.75,841,32.41,0.7565979
2023-07-10 10:45,66.43,22.05,0,0.981,147,872,33.61,0.7845306
2023-07-10 11:00,61.25,23.44,0,0.878,253.2,682.9,26.33,0.6145872
2023-07-10 11:15,55.52,23.44,0,1.013,2.197,937,36.13,0.8434641
2023-07-10 11:30,61.34,23.27,0,0.803,147.2,969,37.35,0.8719326
2023-07-10 11:45,58.32,23.66,0,1.121,220.8,1016,39.18,0.9146148
2023-07-10 12:00,55.46,23.94,0,0.645,219.2,614,23.67,0.5525868
2023-07-10 12:15,54.54,24.2,0,0.516,127,1023,39.42,0.9202867
2023-07-10 12:30,53.59,24.05,0,0.856,308,869,33.52,0.7824978
2023-07-10 12:45,58.48,23.29,0,0.628,238.5,517.8,19.96,0.4660008
2023-07-10 13:00,52.83,23.72,0,1.033,143.7,1073,41.36,0.9654957
